zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,all_county_weights,imprecise,military,timezone
75001,32.96,-96.83847,Addison,TX,Texas,TRUE,,12414,1250.2,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75002,33.08966,-96.60751,Allen,TX,Texas,TRUE,,63140,655.6,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75006,32.96188,-96.89701,Carrollton,TX,Texas,TRUE,,46364,1065,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75007,33.00462,-96.89714,Carrollton,TX,Texas,TRUE,,51624,1709.9,48121,Denton,"{'48113':5.79,'48121':94.21}",FALSE,FALSE,America/Chicago
75009,33.34028,-96.75033,Celina,TX,Texas,TRUE,,8785,35.5,48085,Collin,"{'48085':94.8,'48121':5.2}",FALSE,FALSE,America/Chicago
75010,33.03424,-96.89672,Carrollton,TX,Texas,TRUE,,21607,1033,48121,Denton,{'48121':100},FALSE,FALSE,America/Chicago
75013,33.11467,-96.69411,Allen,TX,Texas,TRUE,,30347,779.2,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75019,32.96329,-96.98553,Coppell,TX,Texas,TRUE,,38666,906,48113,Dallas,"{'48113':98.05,'48121':1.95}",FALSE,FALSE,America/Chicago
75020,33.77167,-96.60413,Denison,TX,Texas,TRUE,,21872,135,48181,Grayson,{'48181':100},FALSE,FALSE,America/Chicago
75021,33.72616,-96.47326,Denison,TX,Texas,TRUE,,8036,51.6,48181,Grayson,{'48181':100},FALSE,FALSE,America/Chicago
75022,33.02772,-97.12023,Flower Mound,TX,Texas,TRUE,,22545,453.2,48121,Denton,"{'48121':99.09,'48439':0.91}",FALSE,FALSE,America/Chicago
75023,33.05706,-96.73242,Plano,TX,Texas,TRUE,,45452,1862.7,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75024,33.07735,-96.80704,Plano,TX,Texas,TRUE,,36039,1098.1,48085,Collin,"{'48085':94.2,'48121':5.8}",FALSE,FALSE,America/Chicago
75025,33.09095,-96.74128,Plano,TX,Texas,TRUE,,50926,2102.5,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75028,33.0328,-97.06086,Flower Mound,TX,Texas,TRUE,,42226,1075.2,48121,Denton,"{'48121':99.99,'48439':0.01}",FALSE,FALSE,America/Chicago
75032,32.85504,-96.42764,Rockwall,TX,Texas,TRUE,,27986,210.6,48397,Rockwall,{'48397':100},FALSE,FALSE,America/Chicago
75034,33.15196,-96.86035,Frisco,TX,Texas,TRUE,,72723,560.3,48121,Denton,"{'48085':34.04,'48121':65.96}",FALSE,FALSE,America/Chicago
75035,33.15534,-96.7727,Frisco,TX,Texas,TRUE,,47553,777.5,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75038,32.87458,-96.99758,Irving,TX,Texas,TRUE,,27802,802.6,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75039,32.88752,-96.94225,Irving,TX,Texas,TRUE,,11032,810.6,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75040,32.92766,-96.62008,Garland,TX,Texas,TRUE,,59406,1465.4,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75041,32.88091,-96.65147,Garland,TX,Texas,TRUE,,30700,1481.3,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75042,32.9139,-96.67493,Garland,TX,Texas,TRUE,,37881,1954.7,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75043,32.85707,-96.57941,Garland,TX,Texas,TRUE,,58094,1541,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75044,32.96264,-96.65323,Garland,TX,Texas,TRUE,,40811,1467.3,48113,Dallas,"{'48085':0.64,'48113':99.36}",FALSE,FALSE,America/Chicago
75048,32.97201,-96.58087,Sachse,TX,Texas,TRUE,,20328,748.4,48113,Dallas,"{'48085':31.09,'48113':68.91}",FALSE,FALSE,America/Chicago
75050,32.77409,-97.00533,Grand Prairie,TX,Texas,TRUE,,41041,640.3,48113,Dallas,"{'48113':76.1,'48439':23.9}",FALSE,FALSE,America/Chicago
75051,32.72757,-96.99439,Grand Prairie,TX,Texas,TRUE,,39285,1249,48113,Dallas,"{'48113':90.73,'48439':9.27}",FALSE,FALSE,America/Chicago
75052,32.66591,-97.02648,Grand Prairie,TX,Texas,TRUE,,88996,1313.6,48113,Dallas,"{'48113':62.84,'48439':37.16}",FALSE,FALSE,America/Chicago
75054,32.59062,-97.04051,Grand Prairie,TX,Texas,TRUE,,5053,359.9,48439,Tarrant,"{'48113':2.37,'48439':97.63}",FALSE,FALSE,America/Chicago
75056,33.07395,-96.91483,The Colony,TX,Texas,TRUE,,47852,731.4,48121,Denton,{'48121':100},FALSE,FALSE,America/Chicago
75057,33.04952,-96.98383,Lewisville,TX,Texas,TRUE,,12900,489.2,48121,Denton,{'48121':100},FALSE,FALSE,America/Chicago
75058,33.45011,-96.74225,Gunter,TX,Texas,TRUE,,2982,20,48181,Grayson,{'48181':100},FALSE,FALSE,America/Chicago
75060,32.79601,-96.95446,Irving,TX,Texas,TRUE,,45980,1339.1,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75061,32.82602,-96.96544,Irving,TX,Texas,TRUE,,53442,1783.8,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75062,32.84699,-96.95696,Irving,TX,Texas,TRUE,,44537,1565.3,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75063,32.92047,-96.986,Irving,TX,Texas,TRUE,,35090,894.5,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75065,33.11093,-97.0119,Lake Dallas,TX,Texas,TRUE,,10748,521.9,48121,Denton,{'48121':100},FALSE,FALSE,America/Chicago
75067,33.01371,-97.00024,Lewisville,TX,Texas,TRUE,,60982,1771.3,48121,Denton,"{'48113':1.38,'48121':98.62}",FALSE,FALSE,America/Chicago
75068,33.17647,-96.95054,Little Elm,TX,Texas,TRUE,,34934,491.4,48121,Denton,{'48121':100},FALSE,FALSE,America/Chicago
75069,33.16547,-96.59469,Mckinney,TX,Texas,TRUE,,34108,411.4,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75070,33.17311,-96.69773,Mckinney,TX,Texas,TRUE,,74734,1208.3,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75071,33.24664,-96.62898,Mckinney,TX,Texas,TRUE,,36090,176.8,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75074,33.0319,-96.67429,Plano,TX,Texas,TRUE,,44622,1043.2,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75075,33.02137,-96.74102,Plano,TX,Texas,TRUE,,33262,1303,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75076,33.79472,-96.72168,Pottsboro,TX,Texas,TRUE,,7378,57.3,48181,Grayson,{'48181':100},FALSE,FALSE,America/Chicago
75077,33.07885,-97.06273,Lewisville,TX,Texas,TRUE,,35330,976.2,48121,Denton,{'48121':100},FALSE,FALSE,America/Chicago
75078,33.24671,-96.80855,Prosper,TX,Texas,TRUE,,10592,125,48085,Collin,"{'48085':92.73,'48121':7.27}",FALSE,FALSE,America/Chicago
75080,32.97395,-96.74203,Richardson,TX,Texas,TRUE,,44009,1486.8,48113,Dallas,"{'48085':22.48,'48113':77.52}",FALSE,FALSE,America/Chicago
75081,32.94882,-96.7102,Richardson,TX,Texas,TRUE,,34156,1429.2,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75082,32.99159,-96.66233,Richardson,TX,Texas,TRUE,,21182,1044,48085,Collin,"{'48085':88.75,'48113':11.25}",FALSE,FALSE,America/Chicago
75087,32.94172,-96.44993,Rockwall,TX,Texas,TRUE,,28145,415.1,48397,Rockwall,"{'48085':0.58,'48397':99.42}",FALSE,FALSE,America/Chicago
75088,32.89229,-96.54917,Rowlett,TX,Texas,TRUE,,24712,1045.6,48113,Dallas,"{'48113':82.23,'48397':17.77}",FALSE,FALSE,America/Chicago
75089,32.92975,-96.54975,Rowlett,TX,Texas,TRUE,,30251,1041.6,48113,Dallas,"{'48113':95.04,'48397':4.96}",FALSE,FALSE,America/Chicago
75090,33.60451,-96.54562,Sherman,TX,Texas,TRUE,,23724,119.1,48181,Grayson,{'48181':100},FALSE,FALSE,America/Chicago
75092,33.64891,-96.70004,Sherman,TX,Texas,TRUE,,22839,77.8,48181,Grayson,{'48181':100},FALSE,FALSE,America/Chicago
75093,33.0355,-96.81001,Plano,TX,Texas,TRUE,,47187,1291.2,48085,Collin,"{'48085':93.14,'48121':6.86}",FALSE,FALSE,America/Chicago
75094,33.01909,-96.61508,Plano,TX,Texas,TRUE,,20579,1138.9,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75098,33.01189,-96.53479,Wylie,TX,Texas,TRUE,,48197,565,48085,Collin,"{'48085':93.4,'48113':3.76,'48397':2.84}",FALSE,FALSE,America/Chicago
75101,32.27004,-96.70244,Bardwell,TX,Texas,TRUE,,646,303.1,48139,Ellis,{'48139':100},FALSE,FALSE,America/Chicago
75102,32.06629,-96.64223,Barry,TX,Texas,TRUE,,1322,8.4,48349,Navarro,{'48349':100},FALSE,FALSE,America/Chicago
75103,32.51192,-95.88237,Canton,TX,Texas,TRUE,,12851,24.9,48467,Van Zandt,{'48467':100},FALSE,FALSE,America/Chicago
75104,32.58039,-96.96618,Cedar Hill,TX,Texas,TRUE,,45373,448.3,48113,Dallas,"{'48113':99.1,'48139':0.9}",FALSE,FALSE,America/Chicago
75105,32.26654,-96.37522,Chatfield,TX,Texas,TRUE,,301,2.3,48349,Navarro,{'48349':100},FALSE,FALSE,America/Chicago
75109,32.04523,-96.35405,Corsicana,TX,Texas,TRUE,,3658,12.1,48349,Navarro,{'48349':100},FALSE,FALSE,America/Chicago
75110,32.08693,-96.52879,Corsicana,TX,Texas,TRUE,,28132,72.4,48349,Navarro,{'48349':100},FALSE,FALSE,America/Chicago
75114,32.61016,-96.44553,Crandall,TX,Texas,TRUE,,4660,41.6,48257,Kaufman,{'48257':100},FALSE,FALSE,America/Chicago
75115,32.59884,-96.86375,Desoto,TX,Texas,TRUE,,48877,860.5,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75116,32.66017,-96.91393,Duncanville,TX,Texas,TRUE,,19669,1482.8,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75117,32.71183,-95.85077,Edgewood,TX,Texas,TRUE,,3722,30.6,48467,Van Zandt,{'48467':100},FALSE,FALSE,America/Chicago
75119,32.32976,-96.59334,Ennis,TX,Texas,TRUE,,26601,38.8,48139,Ellis,"{'48139':99.3,'48349':0.7}",FALSE,FALSE,America/Chicago
75124,32.32674,-95.97242,Eustace,TX,Texas,TRUE,,4446,18.4,48213,Henderson,"{'48213':79.19,'48467':20.81}",FALSE,FALSE,America/Chicago
75125,32.53138,-96.62477,Ferris,TX,Texas,TRUE,,6691,37.1,48139,Ellis,"{'48113':4.87,'48139':95.13}",FALSE,FALSE,America/Chicago
75126,32.74204,-96.45185,Forney,TX,Texas,TRUE,,33396,166.7,48257,Kaufman,{'48257':100},FALSE,FALSE,America/Chicago
75127,32.69118,-95.79338,Fruitvale,TX,Texas,TRUE,,1593,23.1,48467,Van Zandt,{'48467':100},FALSE,FALSE,America/Chicago
75132,32.94537,-96.37375,Fate,TX,Texas,TRUE,,294,76.6,48397,Rockwall,{'48397':100},FALSE,FALSE,America/Chicago
75134,32.6201,-96.783,Lancaster,TX,Texas,TRUE,,20276,766,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75135,33.06522,-96.22289,Caddo Mills,TX,Texas,TRUE,,5910,36.7,48231,Hunt,{'48231':100},FALSE,FALSE,America/Chicago
75137,32.634,-96.91176,Duncanville,TX,Texas,TRUE,,18861,1196.8,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75140,32.64689,-95.69144,Grand Saline,TX,Texas,TRUE,,6958,23.9,48467,Van Zandt,{'48467':100},FALSE,FALSE,America/Chicago
75141,32.63998,-96.69464,Hutchins,TX,Texas,TRUE,,5374,181.9,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75142,32.57358,-96.24717,Kaufman,TX,Texas,TRUE,,18982,42.3,48257,Kaufman,{'48257':100},FALSE,FALSE,America/Chicago
75143,32.36358,-96.24817,Kemp,TX,Texas,TRUE,,14619,31.7,48213,Henderson,"{'48213':53.51,'48257':46.49}",FALSE,FALSE,America/Chicago
75144,32.11312,-96.20884,Kerens,TX,Texas,TRUE,,3291,7.4,48349,Navarro,{'48349':100},FALSE,FALSE,America/Chicago
75146,32.57462,-96.75069,Lancaster,TX,Texas,TRUE,,17993,209.3,48113,Dallas,"{'48113':99.32,'48139':0.68}",FALSE,FALSE,America/Chicago
75147,32.433,-96.07743,Mabank,TX,Texas,TRUE,,6602,27.2,48213,Henderson,"{'48213':9.75,'48257':56.12,'48467':34.13}",FALSE,FALSE,America/Chicago
75148,32.12462,-96.01216,Malakoff,TX,Texas,TRUE,,5842,25.8,48213,Henderson,{'48213':100},FALSE,FALSE,America/Chicago
75149,32.77003,-96.61487,Mesquite,TX,Texas,TRUE,,56065,1363.2,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75150,32.81577,-96.63039,Mesquite,TX,Texas,TRUE,,58730,1776.4,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75152,32.43646,-96.68038,Palmer,TX,Texas,TRUE,,4606,43.4,48139,Ellis,{'48139':100},FALSE,FALSE,America/Chicago
75153,32.15027,-96.32857,Powell,TX,Texas,TRUE,,605,9.9,48349,Navarro,{'48349':100},FALSE,FALSE,America/Chicago
75154,32.52278,-96.8101,Red Oak,TX,Texas,TRUE,,36041,296,48139,Ellis,"{'48113':24.56,'48139':75.44}",FALSE,FALSE,America/Chicago
75155,32.22573,-96.47318,Rice,TX,Texas,TRUE,,2579,26.2,48349,Navarro,{'48349':100},FALSE,FALSE,America/Chicago
75156,32.28689,-96.0998,Mabank,TX,Texas,TRUE,,14580,179.8,48213,Henderson,{'48213':100},FALSE,FALSE,America/Chicago
75157,32.46225,-96.44688,Rosser,TX,Texas,TRUE,,310,70.4,48257,Kaufman,{'48257':100},FALSE,FALSE,America/Chicago
75158,32.46222,-96.39662,Scurry,TX,Texas,TRUE,,4139,18.2,48257,Kaufman,{'48257':100},FALSE,FALSE,America/Chicago
75159,32.60745,-96.54088,Seagoville,TX,Texas,TRUE,,18339,117.8,48113,Dallas,"{'48113':88.21,'48257':11.79}",FALSE,FALSE,America/Chicago
75160,32.76168,-96.30018,Terrell,TX,Texas,TRUE,,23627,76,48257,Kaufman,"{'48231':5.89,'48257':93.96,'48397':0.15}",FALSE,FALSE,America/Chicago
75161,32.73742,-96.17116,Terrell,TX,Texas,TRUE,,6165,20.9,48257,Kaufman,{'48257':100},FALSE,FALSE,America/Chicago
75163,32.16759,-96.11031,Trinidad,TX,Texas,TRUE,,2285,26.1,48213,Henderson,{'48213':100},FALSE,FALSE,America/Chicago
75164,33.06593,-96.30793,Josephine,TX,Texas,TRUE,,671,113.6,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75165,32.36912,-96.79744,Waxahachie,TX,Texas,TRUE,,37966,130.4,48139,Ellis,{'48139':100},FALSE,FALSE,America/Chicago
75166,33.01234,-96.45026,Lavon,TX,Texas,TRUE,,3070,89.7,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75167,32.35887,-96.91516,Waxahachie,TX,Texas,TRUE,,8436,33.3,48139,Ellis,{'48139':100},FALSE,FALSE,America/Chicago
75169,32.70454,-95.99657,Wills Point,TX,Texas,TRUE,,14644,26.4,48467,Van Zandt,"{'48231':12.26,'48257':4.3,'48467':83.45}",FALSE,FALSE,America/Chicago
75172,32.60482,-96.67516,Wilmer,TX,Texas,TRUE,,3956,131,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75173,33.05923,-96.39106,Nevada,TX,Texas,TRUE,,4353,55.2,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75180,32.71894,-96.61839,Balch Springs,TX,Texas,TRUE,,23031,1160.4,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75181,32.72694,-96.55517,Mesquite,TX,Texas,TRUE,,25908,568.5,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75182,32.80014,-96.55405,Sunnyvale,TX,Texas,TRUE,,5118,112.4,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75189,32.95188,-96.3119,Royse City,TX,Texas,TRUE,,22406,77.9,48397,Rockwall,"{'48085':10.13,'48231':23.9,'48397':65.97}",FALSE,FALSE,America/Chicago
75201,32.7878,-96.79948,Dallas,TX,Texas,TRUE,,9409,2509.3,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75202,32.77924,-96.80472,Dallas,TX,Texas,TRUE,,1666,914.5,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75203,32.74625,-96.80301,Dallas,TX,Texas,TRUE,,15721,1283.3,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75204,32.80205,-96.78882,Dallas,TX,Texas,TRUE,,26279,3967,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75205,32.83656,-96.79623,Dallas,TX,Texas,TRUE,,23061,2046.3,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75206,32.83156,-96.77028,Dallas,TX,Texas,TRUE,,36248,3291.3,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75207,32.78676,-96.82139,Dallas,TX,Texas,TRUE,,9648,968.2,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75208,32.75373,-96.83986,Dallas,TX,Texas,TRUE,,30171,1960.9,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75209,32.84885,-96.82587,Dallas,TX,Texas,TRUE,,13653,1491.3,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75210,32.77135,-96.74596,Dallas,TX,Texas,TRUE,,7482,1275.2,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75211,32.73491,-96.903,Dallas,TX,Texas,TRUE,,73146,1600.5,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75212,32.78137,-96.87917,Dallas,TX,Texas,TRUE,,24884,934.5,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75214,32.82867,-96.74542,Dallas,TX,Texas,TRUE,,32950,1758,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75215,32.75075,-96.75806,Dallas,TX,Texas,TRUE,,14648,672.1,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75216,32.71162,-96.78369,Dallas,TX,Texas,TRUE,,49416,1305.5,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75217,32.71215,-96.68116,Dallas,TX,Texas,TRUE,,80324,1135,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75218,32.84154,-96.70236,Dallas,TX,Texas,TRUE,,21665,1197.1,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75219,32.81179,-96.81294,Dallas,TX,Texas,TRUE,,22124,3897.5,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75220,32.86664,-96.87615,Dallas,TX,Texas,TRUE,,41891,1429,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75223,32.79223,-96.74399,Dallas,TX,Texas,TRUE,,13947,1559.8,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75224,32.71104,-96.83991,Dallas,TX,Texas,TRUE,,34034,2249.3,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75225,32.8652,-96.79097,Dallas,TX,Texas,TRUE,,20892,1708.8,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75226,32.78278,-96.77641,Dallas,TX,Texas,TRUE,,3506,1208.7,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75227,32.77001,-96.68728,Dallas,TX,Texas,TRUE,,55029,1864.3,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75228,32.82444,-96.67995,Dallas,TX,Texas,TRUE,,66551,2252.6,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75229,32.89374,-96.86439,Dallas,TX,Texas,TRUE,,31571,972.7,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75230,32.90237,-96.79205,Dallas,TX,Texas,TRUE,,26934,1435.4,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75231,32.87767,-96.74979,Dallas,TX,Texas,TRUE,,37052,2537.8,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75232,32.66094,-96.84019,Dallas,TX,Texas,TRUE,,28682,1339.3,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75233,32.70435,-96.87297,Dallas,TX,Texas,TRUE,,14043,1565.7,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75234,32.92366,-96.89042,Dallas,TX,Texas,TRUE,,28794,1073.1,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75235,32.83251,-96.84851,Dallas,TX,Texas,TRUE,,17177,986.9,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75236,32.68557,-96.93576,Dallas,TX,Texas,TRUE,,15949,493.1,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75237,32.66562,-96.87309,Dallas,TX,Texas,TRUE,,17101,992.9,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75238,32.87853,-96.70782,Dallas,TX,Texas,TRUE,,30483,1789.6,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75240,32.93181,-96.78852,Dallas,TX,Texas,TRUE,,24296,2487,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75241,32.66571,-96.75906,Dallas,TX,Texas,TRUE,,27066,388.9,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75243,32.91211,-96.73563,Dallas,TX,Texas,TRUE,,55406,2459,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75244,32.92541,-96.83663,Dallas,TX,Texas,TRUE,,13266,1110.9,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75246,32.79292,-96.7733,Dallas,TX,Texas,TRUE,,2770,2367.9,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75247,32.81358,-96.87749,Dallas,TX,Texas,TRUE,,468,27.6,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75248,32.96958,-96.79524,Dallas,TX,Texas,TRUE,,33395,1744.4,48113,Dallas,"{'48085':0.71,'48113':99.29}",FALSE,FALSE,America/Chicago
75249,32.64442,-96.9588,Dallas,TX,Texas,TRUE,,13373,1123.1,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75251,32.91901,-96.77193,Dallas,TX,Texas,TRUE,,2331,2048.5,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75252,32.99728,-96.79091,Dallas,TX,Texas,TRUE,,24112,1845.3,48085,Collin,"{'48085':97.44,'48113':2.56}",FALSE,FALSE,America/Chicago
75253,32.67499,-96.61287,Dallas,TX,Texas,TRUE,,18450,525.9,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75254,32.94562,-96.80137,Dallas,TX,Texas,TRUE,,23253,2703.5,48113,Dallas,{'48113':100},FALSE,FALSE,America/Chicago
75270,32.78119,-96.80224,Dallas,TX,Texas,TRUE,,0,0,48113,Dallas,{'48113':0},FALSE,FALSE,America/Chicago
75287,33.00032,-96.84111,Dallas,TX,Texas,TRUE,,49004,3379.8,48121,Denton,"{'48085':47.25,'48113':0,'48121':52.75}",FALSE,FALSE,America/Chicago
75390,32.81415,-96.84082,Dallas,TX,Texas,TRUE,,0,0,48113,Dallas,{'48113':0},FALSE,FALSE,America/Chicago
75401,33.18426,-96.11951,Greenville,TX,Texas,TRUE,,18552,68.9,48231,Hunt,{'48231':100},FALSE,FALSE,America/Chicago
75402,33.06878,-96.08534,Greenville,TX,Texas,TRUE,,15920,68.1,48231,Hunt,{'48231':100},FALSE,FALSE,America/Chicago
75407,33.15089,-96.48796,Princeton,TX,Texas,TRUE,,14120,110.4,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75409,33.35197,-96.52735,Anna,TX,Texas,TRUE,,11831,57,48085,Collin,{'48085':100},FALSE,FALSE,America/Chicago
75410,32.79101,-95.63456,Alba,TX,Texas,TRUE,,4334,20.3,48499,Wood,"{'48379':17.84,'48499':82.16}",FALSE,FALSE,America/Chicago
75411,33.86196,-95.64855,Arthur City,TX,Texas,TRUE,,1118,5.5,48277,Lamar,{'48277':100},FALSE,FALSE,America/Chicago
75412,33.79984,-95.15232,Bagwell,TX,Texas,TRUE,,778,2,48387,Red River,{'48387':100},FALSE,FALSE,America/Chicago
75413,33.44141,-96.17913,Bailey,TX,Texas,TRUE,,305,83.9,48147,Fannin,{'48147':100},FALSE,FALSE,America/Chicago
75414,33.62333,-96.43179,Bells,TX,Texas,TRUE,,3136,24.8,48181,Grayson,{'48181':100},FALSE,FALSE,America/Chicago
75415,33.45984,-95.75129,Ben Franklin,TX,Texas,TRUE,,144,5.3,48119,Delta,{'48119':100},FALSE,FALSE,America/Chicago
75416,33.67825,-95.35442,Blossom,TX,Texas,TRUE,,2893,15.1,48277,Lamar,{'48277':100},FALSE,FALSE,America/Chicago
75417,33.43887,-95.13134,Bogata,TX,Texas,TRUE,,2456,5.8,48387,Red River,{'48387':100},FALSE,FALSE,America/Chicago
75418,33.57268,-96.17766,Bonham,TX,Texas,TRUE,,14411,39.8,48147,Fannin,{'48147':100},FALSE,FALSE,America/Chicago
75420,33.05301,-95.72612,Brashear,TX,Texas,TRUE,,1076,11.4,48223,Hopkins,{'48223':100},FALSE,FALSE,America/Chicago
75421,33.64663,-95.71719,Brookston,TX,Texas,TRUE,,1003,7.1,48277,Lamar,{'48277':100},FALSE,FALSE,America/Chicago
75422,33.13937,-95.93198,Campbell,TX,Texas,TRUE,,2883,15.2,48231,Hunt,{'48231':100},FALSE,FALSE,America/Chicago
75423,33.28614,-96.19999,Celeste,TX,Texas,TRUE,,2982,14.2,48231,Hunt,"{'48147':1.11,'48231':98.89}",FALSE,FALSE,America/Chicago
75424,33.30659,-96.38587,Blue Ridge,TX,Texas,TRUE,,3297,19,48085,Collin,"{'48085':93.9,'48147':6.1}",FALSE,FALSE,America/Chicago
75426,33.65539,-95.00488,Clarksville,TX,Texas,TRUE,,5301,6.3,48387,Red River,{'48387':100},FALSE,FALSE,America/Chicago
75428,33.26847,-95.91606,Commerce,TX,Texas,TRUE,,10089,45.3,48231,Hunt,"{'48119':2.73,'48231':97.27}",FALSE,FALSE,America/Chicago
75431,33.01166,-95.46369,Como,TX,Texas,TRUE,,2052,13.5,48223,Hopkins,"{'48223':88.45,'48499':11.55}",FALSE,FALSE,America/Chicago
75432,33.39603,-95.67444,Cooper,TX,Texas,TRUE,,3323,12.1,48119,Delta,{'48119':100},FALSE,FALSE,America/Chicago
75433,33.10765,-95.80425,Cumby,TX,Texas,TRUE,,2773,10.3,48223,Hopkins,{'48223':100},FALSE,FALSE,America/Chicago
75435,33.48223,-95.31355,Deport,TX,Texas,TRUE,,1185,6.8,48277,Lamar,"{'48277':84.98,'48387':15.02}",FALSE,FALSE,America/Chicago
75436,33.71282,-95.25156,Detroit,TX,Texas,TRUE,,1876,4.4,48387,Red River,"{'48277':4.48,'48387':95.52}",FALSE,FALSE,America/Chicago
75437,33.25841,-95.469,Dike,TX,Texas,TRUE,,1078,6.9,48223,Hopkins,{'48223':100},FALSE,FALSE,America/Chicago
